1590,42,2025-05-15,1,completed
1591,48,2025-05-16,7,new
1592,73,2025-05-16,8,approved
1593,52,2025-05-16,5,in_progress
1594,42,2025-05-16,7,completed
1595,40,2025-05-16,6,in_progress
1596,53,2025-05-16,3,pending_approval
1597,55,2025-05-16,5,approved
1598,73,2025-05-16,2,new
1599,53,2025-05-17,1,approved
1600,32,2025-05-17,4,approved
1601,18,2025-05-17,2,completed
1602,64,2025-05-17,7,completed
1603,32,2025-05-17,1,approved
1604,22,2025-05-17,7,completed
1605,69,2025-05-17,5,new
1606,22,2025-05-17,8,new
1607,73,2025-05-18,7,in_progress
1608,70,2025-05-18,8,approved
1609,25,2025-05-18,4,approved
1610,5,2025-05-18,7,new
1611,72,2025-05-18,6,approved
1612,43,2025-05-18,8,completed
1613,51,2025-05-18,8,in_progress
1614,74,2025-05-18,7,pending_approval
1615,36,2025-05-19,5,completed
1616,44,2025-05-19,8,in_progress
1617,13,2025-05-19,4,in_progress
1618,82,2025-05-19,3,approved
1619,69,2025-05-19,2,in_progress
1620,25,2025-05-19,2,new
1621,19,2025-05-19,8,approved
1622,82,2025-05-19,2,completed
1623,43,2025-05-20,8,in_progress
1624,64,2025-05-20,7,pending_approval
1625,19,2025-05-20,2,approved
1626,79,2025-05-20,7,pending_approval
1627,36,2025-05-20,3,in_progress
1628,48,2025-05-20,5,approved
1629,40,2025-05-20,3,in_progress
1630,7,2025-05-20,6,new
1631,78,2025-05-21,4,approved
1632,68,2025-05-21,2,new
1633,44,2025-05-21,3,new
1634,37,2025-05-21,4,approved
1635,6,2025-05-21,2,completed
1636,32,2025-05-21,7,new
1637,8,2025-05-21,4,approved
1638,30,2025-05-21,8,new
1639,49,2025-05-22,2,new
1640,53,2025-05-22,4,approved
1641,46,2025-05-22,6,completed
1642,7,2025-05-22,1,new
1643,82,2025-05-22,7,pending_approval
1644,8,2025-05-22,8,completed
1645,67,2025-05-22,8,in_progress
1646,68,2025-05-22,7,in_progress
1647,61,2025-05-23,6,new
1648,50,2025-05-23,5,in_progress
1649,72,2025-05-23,5,new
1650,79,2025-05-23,5,in_progress
1651,60,2025-05-23,5,pending_approval
1652,15,2025-05-23,7,pending_approval
1653,2,2025-05-23,6,new
1654,45,2025-05-23,1,in_progress
1655,51,2025-05-24,2,pending_approval
1656,41,2025-05-24,2,completed
1657,15,2025-05-24,6,approved
1658,69,2025-05-24,5,new
1659,58,2025-05-24,4,completed
1660,14,2025-05-24,7,new
1661,81,2025-05-24,6,new
1662,44,2025-05-24,4,pending_approval
1663,23,2025-05-25,5,in_progress
1664,82,2025-05-25,6,pending_approval
1665,53,2025-05-25,3,approved
1666,66,2025-05-25,4,completed
1667,68,2025-05-25,6,completed
1668,20,2025-05-25,1,new
1669,19,2025-05-25,6,approved
1670,24,2025-05-25,8,approved
1671,78,2025-05-26,7,completed
1672,75,2025-05-26,2,approved
1673,24,2025-05-26,8,approved
1674,65,2025-05-26,4,approved
1675,43,2025-05-26,6,approved
1676,64,2025-05-26,7,new
1677,35,2025-05-26,6,approved
1678,47,2025-05-26,3,approved
1679,44,2025-05-27,3,pending_approval
1680,31,2025-05-27,6,new
1681,36,2025-05-27,6,new
1682,79,2025-05-27,5,new
1683,4,2025-05-27,2,pending_approval
1684,15,2025-05-27,8,pending_approval
1685,12,2025-05-27,8,in_progress
1686,8,2025-05-27,4,completed
1687,38,2025-05-28,5,completed
1688,33,2025-05-28,3,pending_approval
1689,62,2025-05-28,4,pending_approval
1690,52,2025-05-28,8,pending_approval
1691,7,2025-05-28,2,approved
1692,7,2025-05-28,1,in_progress
1693,12,2025-05-28,3,pending_approval
1694,73,2025-05-28,7,new
1695,22,2025-05-29,3,pending_approval
1696,30,2025-05-29,4,approved
1697,63,2025-05-29,8,new
1698,81,2025-05-29,2,pending_approval
1699,12,2025-05-29,3,pending_approval
1700,68,2025-05-29,5,pending_approval
1701,28,2025-05-29,3,approved
1702,47,2025-05-29,3,pending_approval
1703,38,2025-05-30,3,pending_approval
1704,61,2025-05-30,7,in_progress
1705,7,2025-05-30,5,pending_approval
1706,81,2025-05-30,4,in_progress
1707,48,2025-05-30,1,new
1708,1,2025-05-30,4,in_progress
1709,60,2025-05-30,5,approved
1710,13,2025-05-30,1,completed
1711,79,2025-05-31,7,new
1712,21,2025-05-31,3,new
1713,58,2025-05-31,5,in_progress
1714,28,2025-05-31,3,in_progress
1715,18,2025-05-31,3,approved
1716,36,2025-05-31,4,completed
1717,28,2025-05-31,8,new
1718,22,2025-05-31,5,in_progress
1719,58,2025-06-01,5,in_progress
1720,44,2025-06-01,8,new
1721,29,2025-06-01,2,in_progress
1722,42,2025-06-01,2,completed
1723,48,2025-06-01,2,new
1724,14,2025-06-01,5,new
1725,23,2025-06-01,2,completed
1726,28,2025-06-01,5,approved
1727,80,2025-06-02,7,approved
1728,15,2025-06-02,4,in_progress
1729,41,2025-06-02,6,approved
1730,26,2025-06-02,3,approved
1731,1,2025-06-02,4,new
1732,59,2025-06-02,1,new
1733,35,2025-06-02,4,new
1734,60,2025-06-02,2,completed
1735,27,2025-06-03,7,new
1736,41,2025-06-03,8,in_progress
1737,54,2025-06-03,7,new
1738,22,2025-06-03,2,new
1739,60,2025-06-03,5,new
1740,31,2025-06-03,2,in_progress
1741,53,2025-06-03,2,pending_approval
1742,18,2025-06-03,1,completed
1743,4,2025-06-04,6,pending_approval
1744,19,2025-06-04,7,in_progress
1745,41,2025-06-04,2,in_progress
1746,1,2025-06-04,6,new
1747,9,2025-06-04,2,approved
1748,57,2025-06-04,2,approved
1749,66,2025-06-04,2,in_progress
1750,51,2025-06-04,6,completed
1751,61,2025-06-05,6,new
1752,12,2025-06-05,8,completed
1753,74,2025-06-05,5,approved
1754,68,2025-06-05,5,in_progress
1755,74,2025-06-05,6,new
1756,9,2025-06-05,7,pending_approval
1757,6,2025-06-05,6,pending_approval
1758,55,2025-06-05,8,approved
1759,62,2025-06-06,6,completed
1760,27,2025-06-06,6,in_progress
1761,3,2025-06-06,4,pending_approval
1762,46,2025-06-06,1,approved
1763,2,2025-06-06,4,completed
1764,36,2025-06-06,1,approved
1765,63,2025-06-06,7,pending_approval
1766,18,2025-06-06,2,new
1767,18,2025-06-07,7,new
1768,57,2025-06-07,7,approved
1769,10,2025-06-07,4,completed
1770,35,2025-06-07,6,new
1771,15,2025-06-07,8,in_progress
1772,30,2025-06-07,4,approved
1773,47,2025-06-07,1,in_progress
1774,26,2025-06-07,4,completed
1775,48,2025-06-08,1,pending_approval
1776,74,2025-06-08,5,new
1777,44,2025-06-08,3,approved
1778,13,2025-06-08,2,pending_approval
1779,50,2025-06-08,4,completed
1780,39,2025-06-08,6,in_progress
1781,51,2025-06-08,7,approved
1782,25,2025-06-08,7,in_progress
1783,56,2025-06-09,4,pending_approval
1784,33,2025-06-09,5,new
1785,4,2025-06-09,7,new
1786,74,2025-06-09,1,pending_approval
1787,30,2025-06-09,4,approved
1788,81,2025-06-09,3,approved
1789,55,2025-06-09,5,approved
1790,48,2025-06-09,7,pending_approval
1791,21,2025-06-10,2,completed
1792,20,2025-06-10,2,completed
1793,19,2025-06-10,2,in_progress
1794,55,2025-06-10,5,approved
1795,27,2025-06-10,4,in_progress
1796,22,2025-06-10,8,pending_approval
1797,51,2025-06-10,3,pending_approval
1798,58,2025-06-10,4,in_progress
1799,58,2025-06-11,6,in_progress
1800,63,2025-06-11,7,completed
1801,80,2025-06-11,4,completed
1802,8,2025-06-11,5,in_progress
1803,15,2025-06-11,5,pending_approval
1804,19,2025-06-11,5,approved
1805,35,2025-06-11,6,pending_approval
1806,24,2025-06-11,8,pending_approval
1807,57,2025-06-12,6,approved
1808,29,2025-06-12,6,in_progress
1809,79,2025-06-12,7,completed
1810,11,2025-06-12,6,approved
1811,64,2025-06-12,8,new
1812,16,2025-06-12,5,pending_approval
1813,82,2025-06-12,4,in_progress
1814,69,2025-06-12,5,approved
1815,39,2025-06-13,6,new
1816,42,2025-06-13,3,completed
1817,31,2025-06-13,6,in_progress
1818,46,2025-06-13,3,in_progress
1819,1,2025-06-13,8,pending_approval
1820,21,2025-06-13,4,approved
1821,6,2025-06-13,7,approved
1822,32,2025-06-13,3,completed
1823,70,2025-06-14,4,completed
1824,65,2025-06-14,4,new
1825,31,2025-06-14,7,new
1826,6,2025-06-14,6,approved
1827,54,2025-06-14,6,approved
1828,24,2025-06-14,2,new
1829,66,2025-06-14,3,new
1830,2,2025-06-14,1,approved
1831,83,2025-06-15,4,pending_approval
1832,52,2025-06-15,5,approved
1833,75,2025-06-15,6,approved
1834,36,2025-06-15,4,in_progress
1835,22,2025-06-15,7,in_progress
1836,9,2025-06-15,7,in_progress
1837,48,2025-06-15,2,new
1838,26,2025-06-15,2,in_progress
1839,57,2025-06-16,6,in_progress
1840,37,2025-06-16,7,approved
1841,45,2025-06-16,7,pending_approval
1842,23,2025-06-16,8,new
1843,39,2025-06-16,2,approved
1844,58,2025-06-16,7,new
1845,31,2025-06-16,6,new
1846,9,2025-06-16,2,pending_approval
1847,24,2025-06-17,7,completed
1848,16,2025-06-17,8,approved
1849,74,2025-06-17,2,completed
1850,76,2025-06-17,3,pending_approval
1851,36,2025-06-17,7,new
1852,47,2025-06-17,2,in_progress
1853,19,2025-06-17,5,new
1854,9,2025-06-17,7,completed
1855,1,2025-06-18,2,new
1856,64,2025-06-18,3,in_progress
1857,65,2025-06-18,1,completed
1858,54,2025-06-18,3,pending_approval
1859,25,2025-06-18,4,approved
1860,23,2025-06-18,3,in_progress
1861,9,2025-06-18,6,in_progress
1862,53,2025-06-18,6,pending_approval
1863,62,2025-06-19,2,completed
1864,78,2025-06-19,3,in_progress
1865,37,2025-06-19,6,new
1866,2,2025-06-19,6,in_progress
1867,72,2025-06-19,6,pending_approval
1868,59,2025-06-19,3,new
1869,20,2025-06-19,6,approved
1870,49,2025-06-19,8,in_progress
1871,54,2025-06-20,1,approved
1872,35,2025-06-20,8,completed
1873,11,2025-06-20,4,completed
1874,53,2025-06-20,2,pending_approval
1875,48,2025-06-20,6,pending_approval
1876,77,2025-06-20,7,approved
1877,64,2025-06-20,2,completed
1878,44,2025-06-20,5,new
1879,54,2025-06-21,6,pending_approval
1880,58,2025-06-21,1,pending_approval
1881,5,2025-06-21,5,new
1882,32,2025-06-21,8,approved
1883,2,2025-06-21,4,approved
1884,39,2025-06-21,4,pending_approval
1885,59,2025-06-21,6,pending_approval
1886,20,2025-06-21,2,completed
1887,72,2025-06-22,7,in_progress
1888,81,2025-06-22,1,completed
1889,74,2025-06-22,5,approved
1890,80,2025-06-22,2,new
1891,64,2025-06-22,6,in_progress
1892,27,2025-06-22,1,approved
1893,53,2025-06-22,4,approved
1894,72,2025-06-22,1,approved
1895,18,2025-06-23,5,pending_approval
1896,15,2025-06-23,3,pending_approval
1897,37,2025-06-23,4,in_progress
1898,55,2025-06-23,3,new
1899,72,2025-06-23,2,pending_approval
1900,9,2025-06-23,7,completed
1901,8,2025-06-23,6,approved
1902,72,2025-06-23,5,pending_approval
1903,34,2025-06-24,1,in_progress
1904,83,2025-06-24,7,in_progress
1905,16,2025-06-24,2,in_progress
1906,77,2025-06-24,8,pending_approval
1907,69,2025-06-24,7,pending_approval
1908,75,2025-06-24,5,pending_approval
1909,26,2025-06-24,5,pending_approval
1910,21,2025-06-24,4,completed
1911,52,2025-06-25,2,completed
1912,52,2025-06-25,1,in_progress
1913,34,2025-06-25,7,new
1914,62,2025-06-25,2,approved
1915,8,2025-06-25,2,in_progress
1916,82,2025-06-25,2,in_progress
1917,59,2025-06-25,2,completed
1918,31,2025-06-25,2,completed
1919,79,2025-06-26,6,new
1920,67,2025-06-26,1,approved
1921,11,2025-06-26,7,in_progress
1922,2,2025-06-26,6,pending_approval
1923,12,2025-06-26,8,pending_approval
1924,15,2025-06-26,4,completed
1925,66,2025-06-26,1,completed
1926,8,2025-06-26,6,new
1927,61,2025-06-27,5,completed
1928,60,2025-06-27,7,pending_approval
1929,61,2025-06-27,6,new
1930,41,2025-06-27,6,pending_approval
1931,37,2025-06-27,1,pending_approval
1932,50,2025-06-27,8,in_progress
1933,5,2025-06-27,5,completed
1934,25,2025-06-27,5,new
1935,82,2025-06-28,2,pending_approval
1936,45,2025-06-28,4,approved
1937,63,2025-06-28,8,in_progress
1938,80,2025-06-28,1,in_progress
1939,18,2025-06-28,5,approved
1940,72,2025-06-28,7,in_progress
1941,3,2025-06-28,6,completed
1942,22,2025-06-28,4,in_progress
1943,20,2025-06-29,1,approved
1944,1,2025-06-29,1,new
1945,55,2025-06-29,6,in_progress
1946,27,2025-06-29,8,completed
1947,79,2025-06-29,6,in_progress
1948,67,2025-06-29,7,new
1949,9,2025-06-29,8,completed
1950,83,2025-06-29,7,approved
1951,69,2025-06-30,6,new
1952,18,2025-06-30,2,new
1953,34,2025-06-30,5,completed
1954,26,2025-06-30,7,approved
1955,61,2025-06-30,8,in_progress
1956,14,2025-06-30,4,in_progress
1957,12,2025-06-30,8,approved
1958,67,2025-06-30,8,pending_approval
1959,53,2025-07-01,6,pending_approval
1960,74,2025-07-01,5,pending_approval
1961,26,2025-07-01,5,pending_approval
1962,33,2025-07-01,1,in_progress
1963,81,2025-07-01,6,completed
1964,52,2025-07-01,3,pending_approval
1965,58,2025-07-01,2,in_progress
1966,48,2025-07-01,6,approved
1967,74,2025-07-02,2,completed
1968,75,2025-07-02,4,pending_approval
1969,75,2025-07-02,6,in_progress
1970,51,2025-07-02,4,in_progress
1971,20,2025-07-02,8,new
1972,15,2025-07-02,6,new
1973,62,2025-07-02,4,completed
1974,21,2025-07-02,3,in_progress
1975,59,2025-07-03,8,approved
1976,83,2025-07-03,4,in_progress
1977,52,2025-07-03,3,completed
1978,4,2025-07-03,8,completed
1979,61,2025-07-03,5,completed
1980,29,2025-07-03,2,in_progress
1981,37,2025-07-03,2,pending_approval
1982,65,2025-07-03,5,completed
1983,10,2025-07-04,8,approved
1984,45,2025-07-04,2,approved
1985,80,2025-07-04,5,in_progress
1986,22,2025-07-04,1,in_progress
1987,82,2025-07-04,3,in_progress
1988,12,2025-07-04,4,approved
1989,34,2025-07-04,7,approved
1990,65,2025-07-04,5,new
1991,5,2025-07-05,6,pending_approval
1992,9,2025-07-05,2,completed
1993,70,2025-07-05,3,approved
1994,24,2025-07-05,1,completed
1995,24,2025-07-05,7,new
1996,68,2025-07-05,3,new
1997,13,2025-07-05,2,approved
1998,25,2025-07-05,2,completed
1999,21,2025-07-06,8,in_progress
2000,9,2025-07-06,7,pending_approval
2001,57,2025-07-06,1,new
2002,2,2025-07-06,8,completed
2003,44,2025-07-06,7,pending_approval
2004,70,2025-07-06,2,in_progress
2005,57,2025-07-06,5,in_progress
2006,76,2025-07-06,4,completed
2007,48,2025-07-07,2,new
2008,58,2025-07-07,3,pending_approval
2009,60,2025-07-07,4,approved
2010,43,2025-07-07,1,pending_approval
2011,1,2025-07-07,2,completed
2012,12,2025-07-07,8,approved
2013,68,2025-07-07,8,approved
2014,6,2025-07-07,3,approved
2015,47,2025-07-08,6,approved
2016,15,2025-07-08,8,approved
2017,18,2025-07-08,1,completed
2018,74,2025-07-08,6,pending_approval
2019,15,2025-07-08,5,new
2020,54,2025-07-08,8,completed
2021,63,2025-07-08,6,in_progress
2022,80,2025-07-08,8,pending_approval
2023,10,2025-07-09,5,new
2024,26,2025-07-09,4,new
2025,54,2025-07-09,3,approved
2026,46,2025-07-09,4,approved
2027,65,2025-07-09,4,new
2028,74,2025-07-09,8,new
2029,45,2025-07-09,1,completed
2030,76,2025-07-09,4,new
2031,29,2025-07-10,8,pending_approval
2032,69,2025-07-10,2,pending_approval
2033,66,2025-07-10,5,completed
2034,56,2025-07-10,5,approved
2035,26,2025-07-10,7,pending_approval
2036,21,2025-07-10,4,new
2037,51,2025-07-10,1,completed
2038,68,2025-07-10,1,new
2039,42,2025-07-11,6,approved
2040,2,2025-07-11,5,new
2041,57,2025-07-11,2,approved
2042,50,2025-07-11,6,new
2043,1,2025-07-11,1,in_progress
2044,48,2025-07-11,2,completed
2045,15,2025-07-11,6,in_progress
2046,7,2025-07-11,3,new
2047,46,2025-07-12,6,pending_approval
2048,49,2025-07-12,6,approved
2049,77,2025-07-12,8,in_progress
2050,48,2025-07-12,5,in_progress
2051,68,2025-07-12,5,new
2052,77,2025-07-12,6,completed
2053,19,2025-07-12,1,approved
2054,20,2025-07-12,6,in_progress
2055,42,2025-07-13,3,approved
2056,22,2025-07-13,5,in_progress
2057,64,2025-07-13,2,completed
2058,42,2025-07-13,5,in_progress
2059,70,2025-07-13,8,completed
2060,20,2025-07-13,4,pending_approval
2061,56,2025-07-13,1,completed
2062,37,2025-07-13,6,new
2063,66,2025-07-14,1,approved
2064,42,2025-07-14,7,completed
2065,35,2025-07-14,8,approved
2066,63,2025-07-14,7,pending_approval
2067,26,2025-07-14,7,completed
2068,73,2025-07-14,7,new
2069,65,2025-07-14,2,approved
2070,72,2025-07-14,3,new
2071,16,2025-07-15,8,pending_approval
2072,19,2025-07-15,2,approved
2073,27,2025-07-15,3,new
2074,9,2025-07-15,4,new
2075,2,2025-07-15,1,approved
2076,81,2025-07-15,2,completed
2077,23,2025-07-15,5,completed
2078,6,2025-07-15,1,in_progress
2079,7,2025-07-16,5,in_progress
2080,12,2025-07-16,4,completed
2081,78,2025-07-16,1,approved
2082,56,2025-07-16,1,pending_approval
2083,66,2025-07-16,5,new
2084,16,2025-07-16,1,approved
2085,44,2025-07-16,5,completed
2086,77,2025-07-16,5,completed
2087,72,2025-07-17,4,new
2088,24,2025-07-17,2,approved
2089,78,2025-07-17,6,new
2090,9,2025-07-17,5,approved
2091,40,2025-07-17,6,in_progress
2092,42,2025-07-17,2,approved
2093,16,2025-07-17,4,pending_approval
2094,34,2025-07-17,4,approved
2095,80,2025-07-18,4,approved
2096,50,2025-07-18,7,completed
2097,24,2025-07-18,6,completed
2098,2,2025-07-18,6,completed
2099,2,2025-07-18,4,new
2100,55,2025-07-18,1,completed
2101,47,2025-07-18,3,new
2102,35,2025-07-18,5,in_progress
2103,63,2025-07-19,5,completed
2104,47,2025-07-19,3,approved
2105,68,2025-07-19,5,approved
2106,41,2025-07-19,5,completed
2107,41,2025-07-19,3,new
2108,14,2025-07-19,6,pending_approval
2109,3,2025-07-19,1,completed
2110,49,2025-07-19,5,in_progress
2111,36,2025-07-20,6,completed
2112,14,2025-07-20,3,completed
2113,52,2025-07-20,8,completed
2114,60,2025-07-20,2,new
2115,81,2025-07-20,7,pending_approval
2116,66,2025-07-20,3,completed
2117,20,2025-07-20,2,in_progress
2118,72,2025-07-20,5,pending_approval
2119,79,2025-07-21,4,new
2120,76,2025-07-21,6,in_progress
2121,34,2025-07-21,6,in_progress
2122,36,2025-07-21,1,approved
2123,79,2025-07-21,1,new
2124,42,2025-07-21,7,new
2125,48,2025-07-21,7,new
2126,32,2025-07-21,3,approved
2127,34,2025-07-22,2,new
2128,56,2025-07-22,6,new
2129,45,2025-07-22,1,completed
2130,74,2025-07-22,6,new
2131,23,2025-07-22,5,new
2132,69,2025-07-22,2,new
2133,45,2025-07-22,1,completed
2134,31,2025-07-22,6,in_progress
2135,41,2025-07-23,4,pending_approval
2136,70,2025-07-23,8,completed
2137,28,2025-07-23,6,new
2138,36,2025-07-23,2,pending_approval
2139,14,2025-07-23,2,in_progress
2140,69,2025-07-23,7,pending_approval
2141,6,2025-07-23,8,in_progress
2142,26,2025-07-23,2,completed
2143,34,2025-07-24,3,completed
2144,44,2025-07-24,6,in_progress
2145,74,2025-07-24,1,completed
2146,16,2025-07-24,3,new
2147,78,2025-07-24,5,completed
2148,30,2025-07-24,6,completed
2149,72,2025-07-24,2,new
2150,29,2025-07-24,2,in_progress
2151,45,2025-07-25,5,pending_approval
2152,67,2025-07-25,5,in_progress
2153,20,2025-07-25,3,in_progress
2154,77,2025-07-25,3,approved
2155,41,2025-07-25,2,new
2156,8,2025-07-25,7,pending_approval
2157,32,2025-07-25,3,in_progress
2158,5,2025-07-25,7,pending_approval
2159,33,2025-07-26,1,pending_approval
2160,27,2025-07-26,8,pending_approval
2161,20,2025-07-26,2,pending_approval
2162,2,2025-07-26,5,new
2163,45,2025-07-26,7,approved
2164,27,2025-07-26,1,in_progress
2165,62,2025-07-26,8,in_progress
2166,40,2025-07-26,3,pending_approval
2167,55,2025-07-27,4,new
2168,36,2025-07-27,8,in_progress
2169,73,2025-07-27,8,approved
2170,58,2025-07-27,3,pending_approval
2171,24,2025-07-27,4,pending_approval
2172,21,2025-07-27,8,completed
2173,59,2025-07-27,3,completed
2174,39,2025-07-27,4,pending_approval
2175,54,2025-07-28,5,completed
2176,67,2025-07-28,3,new
2177,75,2025-07-28,6,in_progress
2178,74,2025-07-28,3,in_progress
2179,59,2025-07-28,7,in_progress
2180,15,2025-07-28,8,new
2181,51,2025-07-28,3,completed
2182,11,2025-07-28,8,pending_approval
2183,59,2025-07-29,5,completed
2184,9,2025-07-29,8,pending_approval
2185,46,2025-07-29,3,approved
2186,40,2025-07-29,7,new
2187,45,2025-07-29,2,in_progress
2188,6,2025-07-29,1,completed
2189,80,2025-07-29,4,new
2190,72,2025-07-29,7,completed
2191,41,2025-07-30,4,new
2192,65,2025-07-30,2,completed
2193,15,2025-07-30,2,pending_approval
2194,23,2025-07-30,3,new
2195,18,2025-07-30,3,in_progress
2196,33,2025-07-30,8,new
2197,30,2025-07-30,8,pending_approval
2198,50,2025-07-30,4,in_progress
2199,31,2025-07-31,3,approved
2200,75,2025-07-31,5,completed
2201,81,2025-07-31,1,pending_approval
2202,5,2025-07-31,2,in_progress
2203,59,2025-07-31,3,completed
2204,75,2025-07-31,3,new
2205,31,2025-07-31,2,pending_approval
2206,58,2025-07-31,8,approved
2207,13,2025-08-01,2,pending_approval
2208,34,2025-08-01,5,new
2209,65,2025-08-01,4,completed
2210,26,2025-08-01,7,approved
2211,72,2025-08-01,7,approved
2212,72,2025-08-01,4,new
2213,43,2025-08-01,5,in_progress
2214,72,2025-08-01,7,new
2215,18,2025-08-02,2,completed
2216,39,2025-08-02,7,pending_approval
2217,26,2025-08-02,2,completed
2218,56,2025-08-02,6,completed
2219,15,2025-08-02,3,pending_approval
2220,74,2025-08-02,3,approved
2221,6,2025-08-02,3,pending_approval
2222,8,2025-08-02,4,approved
2223,22,2025-08-03,1,approved
2224,67,2025-08-03,8,approved
2225,31,2025-08-03,8,new
2226,16,2025-08-03,8,completed
2227,81,2025-08-03,3,completed
2228,18,2025-08-03,1,new
2229,65,2025-08-03,5,in_progress
2230,1,2025-08-03,5,in_progress
2231,2,2025-08-04,7,new
2232,45,2025-08-04,2,in_progress
2233,14,2025-08-04,5,new
2234,20,2025-08-04,7,completed
2235,36,2025-08-04,2,completed
2236,58,2025-08-04,2,completed
2237,42,2025-08-04,1,pending_approval
2238,58,2025-08-04,3,approved
2239,31,2025-08-05,5,pending_approval
2240,9,2025-08-05,7,new
2241,60,2025-08-05,7,in_progress
2242,7,2025-08-05,2,approved
2243,56,2025-08-05,6,new
2244,67,2025-08-05,6,new
2245,54,2025-08-05,6,approved
2246,66,2025-08-05,4,pending_approval
2247,9,2025-08-06,8,in_progress
2248,66,2025-08-06,7,in_progress
2249,21,2025-08-06,7,completed
2250,8,2025-08-06,3,completed
2251,41,2025-08-06,2,in_progress
2252,65,2025-08-06,4,approved
2253,22,2025-08-06,1,in_progress
2254,40,2025-08-06,2,approved
2255,8,2025-08-07,3,in_progress
2256,37,2025-08-07,1,in_progress
2257,46,2025-08-07,4,completed
2258,80,2025-08-07,4,in_progress
2259,7,2025-08-07,1,approved
2260,24,2025-08-07,3,pending_approval
2261,16,2025-08-07,6,in_progress
2262,27,2025-08-07,3,approved
2263,34,2025-08-08,3,approved
2264,15,2025-08-08,7,new
2265,6,2025-08-08,2,pending_approval
2266,52,2025-08-08,7,in_progress
2267,53,2025-08-08,6,new
2268,34,2025-08-08,4,pending_approval
2269,8,2025-08-08,8,in_progress
2270,35,2025-08-08,5,in_progress
2271,11,2025-08-09,5,in_progress
2272,66,2025-08-09,7,new
2273,76,2025-08-09,2,new
2274,59,2025-08-09,1,pending_approval
2275,83,2025-08-09,7,new
2276,81,2025-08-09,4,in_progress
2277,39,2025-08-09,1,pending_approval
2278,73,2025-08-09,2,completed
2279,19,2025-08-10,8,completed
2280,5,2025-08-10,2,pending_approval
2281,60,2025-08-10,7,approved
2282,42,2025-08-10,7,in_progress
2283,6,2025-08-10,3,in_progress
2284,3,2025-08-10,1,new
2285,40,2025-08-10,7,approved
2286,43,2025-08-10,3,approved
2287,8,2025-08-11,5,in_progress
2288,64,2025-08-11,1,pending_approval
2289,9,2025-08-11,4,new
2290,58,2025-08-11,7,approved
2291,27,2025-08-11,7,approved
2292,10,2025-08-11,8,new
2293,77,2025-08-11,1,new
2294,13,2025-08-11,3,approved
2295,53,2025-08-12,6,pending_approval
2296,26,2025-08-12,4,approved
2297,57,2025-08-12,4,approved
2298,8,2025-08-12,6,in_progress
2299,67,2025-08-12,6,pending_approval
2300,36,2025-08-12,6,pending_approval
2301,50,2025-08-12,3,completed
2302,69,2025-08-12,2,approved
2303,28,2025-08-13,8,approved
2304,8,2025-08-13,1,pending_approval
2305,83,2025-08-13,7,completed
2306,67,2025-08-13,3,new
2307,80,2025-08-13,3,new
2308,51,2025-08-13,7,in_progress
2309,28,2025-08-13,2,pending_approval
2310,12,2025-08-13,3,pending_approval
2311,51,2025-08-14,6,completed
2312,53,2025-08-14,2,pending_approval
2313,22,2025-08-14,1,pending_approval
2314,3,2025-08-14,2,approved
2315,78,2025-08-14,1,new
2316,16,2025-08-14,8,new
2317,45,2025-08-14,6,completed
2318,37,2025-08-14,1,new
2319,56,2025-08-15,3,completed
2320,43,2025-08-15,4,approved
2321,27,2025-08-15,8,new
2322,1,2025-08-15,8,new
2323,15,2025-08-15,6,in_progress
2324,7,2025-08-15,4,completed
2325,79,2025-08-15,6,in_progress
2326,3,2025-08-15,4,completed
2327,33,2025-08-16,8,new
2328,4,2025-08-16,5,approved
2329,78,2025-08-16,1,approved
2330,68,2025-08-16,6,in_progress
2331,2,2025-08-16,2,approved
2332,9,2025-08-16,3,pending_approval
2333,58,2025-08-16,7,completed
2334,33,2025-08-16,5,approved
2335,10,2025-08-17,2,pending_approval
2336,75,2025-08-17,8,completed
2337,72,2025-08-17,5,approved
2338,36,2025-08-17,5,in_progress
2339,72,2025-08-17,3,approved
2340,34,2025-08-17,4,new
2341,45,2025-08-17,8,new
2342,6,2025-08-17,4,new
2343,47,2025-08-18,1,approved
2344,69,2025-08-18,3,in_progress
2345,19,2025-08-18,7,pending_approval
2346,68,2025-08-18,7,approved
2347,23,2025-08-18,4,new
2348,52,2025-08-18,8,approved
2349,51,2025-08-18,6,pending_approval
2350,1,2025-08-18,2,pending_approval
2351,55,2025-08-19,5,approved
2352,45,2025-08-19,7,pending_approval
2353,80,2025-08-19,8,pending_approval
2354,6,2025-08-19,2,pending_approval
2355,29,2025-08-19,7,pending_approval
2356,46,2025-08-19,7,pending_approval
2357,1,2025-08-19,3,completed
2358,74,2025-08-19,6,pending_approval
2359,24,2025-08-20,6,in_progress
2360,58,2025-08-20,5,completed
2361,28,2025-08-20,3,completed
2362,48,2025-08-20,3,pending_approval
2363,78,2025-08-20,5,completed
2364,53,2025-08-20,1,in_progress
2365,59,2025-08-20,3,new
2366,23,2025-08-20,3,pending_approval
2367,57,2025-08-21,3,approved
2368,16,2025-08-21,6,new
2369,4,2025-08-21,6,completed
2370,81,2025-08-21,1,new
2371,9,2025-08-21,6,pending_approval
2372,75,2025-08-21,5,completed
2373,77,2025-08-21,3,new
2374,76,2025-08-21,1,approved
2375,52,2025-08-22,7,in_progress
2376,36,2025-08-22,7,completed
2377,46,2025-08-22,1,in_progress
